,Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Parent_Trap,Is_Satellite,Mos_WNV_Prob,Trap_Ever_Wnv,Num_Years_Trap_WNV_Detection,Max_One_Year_Trap_WNV_Detections,Total_Train_Trap_WNV_Detections,Trap_WNV_Prob,NumMos_3ob_avg,Trap_Species_WNV_Prob,Trap_Species_Mos_Mean,Trap_Species_Mos_Median,Trap_Species_Mos_25percent,Trap_Species_Mos_75percent,Trap_Mos_Mean,Trap_Mos_Median,Trap_Mos_25percent,Trap_Mos_75percent,Species_Mos_Mean,Species_Mos_Median,Species_Mos_25percent,Species_Mos_75percent,Species_Obs_Proportion
5297,2011-07-25,CULEX RESTUANS,T073,41.773215,-87.60088,18.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,822.666666667,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5298,2011-07-29,CULEX RESTUANS,T073,41.773215,-87.60088,6.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,531.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5299,2011-08-05,CULEX RESTUANS,T073,41.773215,-87.60088,1.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,343.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5300,2011-08-12,CULEX RESTUANS,T073,41.773215,-87.60088,7.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,176.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5301,2011-08-19,CULEX RESTUANS,T073,41.773215,-87.60088,16.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,128.333333333,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5302,2011-08-26,CULEX RESTUANS,T073,41.773215,-87.60088,4.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,96.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5303,2011-09-23,CULEX RESTUANS,T073,41.773215,-87.60088,2.0,0.0,2011.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,148.333333333,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5304,2013-06-07,CULEX RESTUANS,T073,41.773215,-87.60088,1.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,139.333333333,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5305,2013-06-14,CULEX RESTUANS,T073,41.773215,-87.60088,13.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,490.666666667,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5306,2013-06-21,CULEX RESTUANS,T073,41.773215,-87.60088,32.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,779.333333333,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5307,2013-06-28,CULEX RESTUANS,T073,41.773215,-87.60088,14.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,418.666666667,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5308,2013-07-08,CULEX RESTUANS,T073,41.773215,-87.60088,21.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,514.666666667,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5309,2013-07-12,CULEX RESTUANS,T073,41.773215,-87.60088,9.0,1.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,1343.66666667,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5310,2013-07-19,CULEX RESTUANS,T073,41.773215,-87.60088,5.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,1929.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5311,2013-07-25,CULEX RESTUANS,T073,41.773215,-87.60088,2.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,1862.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5312,2013-08-01,CULEX RESTUANS,T073,41.773215,-87.60088,1.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,1089.33333333,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5313,2013-08-08,CULEX RESTUANS,T073,41.773215,-87.60088,2.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,575.0,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5314,2013-09-12,CULEX RESTUANS,T073,41.773215,-87.60088,2.0,0.0,2013.0,T073,0.0,0.020059,1.0,3,2.0,4.0,0.0325203252033,67.6666666667,0.0243902439024,7.43902439024,4.0,2.0,13.0,6.92682926829,4.0,2.0,10.5,9.79147513581,3.0,1.0,8.0,0.173512837032
5315,2007-07-11,CULEX RESTUANS,T079,41.766202,-87.562889,6.0,0.0,2007.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,129.666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5316,2007-08-01,CULEX RESTUANS,T079,41.766202,-87.562889,6.0,0.0,2007.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,233.0,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5317,2007-08-07,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2007.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,246.333333333,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5318,2007-10-04,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2007.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,3.66666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5319,2009-08-27,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2009.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,74.6666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5320,2009-09-03,CULEX RESTUANS,T079,41.766202,-87.562889,3.0,0.0,2009.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,52.3333333333,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5321,2009-09-17,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2009.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,67.3333333333,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5322,2011-06-17,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2011.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,293.0,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5323,2011-06-30,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2011.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,614.333333333,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5324,2011-07-15,CULEX RESTUANS,T079,41.766202,-87.562889,2.0,0.0,2011.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,884.0,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5325,2011-07-25,CULEX RESTUANS,T079,41.766202,-87.562889,3.0,0.0,2011.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,822.666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5326,2011-07-29,CULEX RESTUANS,T079,41.766202,-87.562889,2.0,0.0,2011.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,531.0,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5327,2011-09-16,CULEX RESTUANS,T079,41.766202,-87.562889,4.0,0.0,2011.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,166.666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5328,2013-06-21,CULEX RESTUANS,T079,41.766202,-87.562889,15.0,0.0,2013.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,779.333333333,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5329,2013-06-28,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2013.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,418.666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5330,2013-07-08,CULEX RESTUANS,T079,41.766202,-87.562889,1.0,0.0,2013.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,514.666666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5331,2013-07-12,CULEX RESTUANS,T079,41.766202,-87.562889,6.0,0.0,2013.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,1343.66666667,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5332,2013-08-08,CULEX RESTUANS,T079,41.766202,-87.562889,2.0,0.0,2013.0,T079,0.0,0.020059,1.0,1,1.0,1.0,0.012987012987,575.0,0.0,3.16666666667,2.0,1.0,3.75,4.35064935065,2.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5333,2007-07-11,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2007.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,129.666666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5334,2007-08-01,CULEX RESTUANS,T080,41.754676,-87.612922,4.0,0.0,2007.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,233.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5335,2007-08-21,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2007.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,30.3333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5336,2009-07-10,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2009.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,165.333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5337,2009-07-17,CULEX RESTUANS,T080,41.754676,-87.612922,4.0,0.0,2009.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,288.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5338,2009-07-24,CULEX RESTUANS,T080,41.754676,-87.612922,6.0,0.0,2009.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,305.666666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5339,2009-07-31,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2009.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,284.666666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5340,2009-08-07,CULEX RESTUANS,T080,41.754676,-87.612922,2.0,0.0,2009.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,274.666666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5341,2011-06-17,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,293.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5342,2011-06-24,CULEX RESTUANS,T080,41.754676,-87.612922,4.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,456.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5343,2011-06-30,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,614.333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5344,2011-07-15,CULEX RESTUANS,T080,41.754676,-87.612922,6.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,884.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5345,2011-07-25,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,822.666666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5346,2011-08-05,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,343.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5347,2011-09-12,CULEX RESTUANS,T080,41.754676,-87.612922,2.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,136.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5348,2011-09-23,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2011.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,148.333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5349,2013-06-07,CULEX RESTUANS,T080,41.754676,-87.612922,2.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,139.333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5350,2013-06-21,CULEX RESTUANS,T080,41.754676,-87.612922,6.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,779.333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5351,2013-07-08,CULEX RESTUANS,T080,41.754676,-87.612922,5.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,514.666666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5352,2013-07-12,CULEX RESTUANS,T080,41.754676,-87.612922,9.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,1343.66666667,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5353,2013-07-19,CULEX RESTUANS,T080,41.754676,-87.612922,6.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,1929.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5354,2013-07-25,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,1862.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5355,2013-08-08,CULEX RESTUANS,T080,41.754676,-87.612922,6.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,575.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5356,2013-08-15,CULEX RESTUANS,T080,41.754676,-87.612922,11.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,317.333333333,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5357,2013-09-06,CULEX RESTUANS,T080,41.754676,-87.612922,1.0,0.0,2013.0,T080,0.0,0.020059,1.0,2,1.0,2.0,0.0224719101124,104.0,0.0,3.36,2.0,1.0,6.0,5.16853932584,3.0,1.0,6.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5358,2007-07-11,CULEX RESTUANS,T081,41.821582,-87.627796,1.0,0.0,2007.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,129.666666667,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5359,2007-08-01,CULEX RESTUANS,T081,41.821582,-87.627796,1.0,0.0,2007.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,233.0,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5360,2007-08-02,CULEX RESTUANS,T081,41.821582,-87.627796,1.0,0.0,2007.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,259.666666667,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5361,2007-08-07,CULEX RESTUANS,T081,41.821582,-87.627796,2.0,0.0,2007.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,246.333333333,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5362,2009-06-19,CULEX RESTUANS,T081,41.821582,-87.627796,3.0,0.0,2009.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,317.0,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5363,2009-07-06,CULEX RESTUANS,T081,41.821582,-87.627796,1.0,0.0,2009.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,166.0,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5364,2011-06-30,CULEX RESTUANS,T081,41.821582,-87.627796,3.0,0.0,2011.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,614.333333333,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5365,2011-07-11,CULEX RESTUANS,T081,41.821582,-87.627796,3.0,0.0,2011.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,817.666666667,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5366,2011-07-29,CULEX RESTUANS,T081,41.821582,-87.627796,1.0,0.0,2011.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,531.0,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5367,2011-09-12,CULEX RESTUANS,T081,41.821582,-87.627796,1.0,0.0,2011.0,T081,0.0,0.020059,1.0,2,2.0,3.0,0.0731707317073,136.0,0.0,1.7,1.0,1.0,2.75,5.0487804878,2.0,1.0,7.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5368,2007-07-11,CULEX RESTUANS,T082,41.803423,-87.642984,4.0,0.0,2007.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,129.666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5369,2007-08-01,CULEX RESTUANS,T082,41.803423,-87.642984,2.0,0.0,2007.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,233.0,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5370,2007-08-02,CULEX RESTUANS,T082,41.803423,-87.642984,3.0,0.0,2007.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,259.666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5371,2007-08-15,CULEX RESTUANS,T082,41.803423,-87.642984,2.0,0.0,2007.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,30.0,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5372,2009-05-28,CULEX RESTUANS,T082,41.803423,-87.642984,2.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,30.3333333333,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5373,2009-06-02,CULEX RESTUANS,T082,41.803423,-87.642984,5.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,132.666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5374,2009-06-05,CULEX RESTUANS,T082,41.803423,-87.642984,1.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,165.666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5375,2009-07-06,CULEX RESTUANS,T082,41.803423,-87.642984,1.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,166.0,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5376,2009-07-10,CULEX RESTUANS,T082,41.803423,-87.642984,1.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,165.333333333,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5377,2009-07-17,CULEX RESTUANS,T082,41.803423,-87.642984,2.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,288.0,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5378,2009-09-03,CULEX RESTUANS,T082,41.803423,-87.642984,1.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,52.3333333333,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5379,2009-09-14,CULEX RESTUANS,T082,41.803423,-87.642984,1.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,44.6666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5380,2009-10-01,CULEX RESTUANS,T082,41.803423,-87.642984,3.0,0.0,2009.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,60.6666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5381,2011-06-17,CULEX RESTUANS,T082,41.803423,-87.642984,1.0,0.0,2011.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,293.0,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5382,2011-06-24,CULEX RESTUANS,T082,41.803423,-87.642984,8.0,0.0,2011.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,456.0,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5383,2011-06-30,CULEX RESTUANS,T082,41.803423,-87.642984,5.0,0.0,2011.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,614.333333333,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
5384,2011-07-11,CULEX RESTUANS,T082,41.803423,-87.642984,2.0,0.0,2011.0,T082,0.0,0.020059,1.0,2,6.0,8.0,0.0888888888889,817.666666667,0.0,4.1,2.0,2.0,5.0,9.91111111111,4.0,2.0,8.0,9.79147513581,3.0,1.0,8.0,0.173512837032
